time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-08-19T17:29:41.574Z,31.67470372,-104.3701405,5.591699219,2.7,ml,14,59,0.04786158651,0.1,tx,tx2023qfok,2023-09-13T22:10:25.040Z,"55 km S of Whites City, New Mexico",earthquake,0.8826584373000002,1.23469905,0.1,25,reviewed,tx,tx
2023-08-19T06:18:23.643Z,32.292,-104.5255,5,2.5,ml,24,122,0.548,0.23,us,us7000kpfa,2023-08-31T05:54:24.040Z,"New Mexico",earthquake,2.35,1.96,0.065,31,reviewed,us,us
2023-08-19T02:49:04.058Z,31.68402423,-104.3861039,6.028735352,3.3,ml,53,65,0.03412720883,0.2,tx,tx2023qelh,2023-09-20T00:37:48.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7182050052999999,0.6565966713,0.1,30,reviewed,tx,tx
2023-08-19T02:17:52.859Z,31.67760404,-104.3838935,5.874487305,3.5,ml,53,65,0.03590953944,0.2,tx,tx2023qekg,2023-09-09T04:35:26.772Z,"55 km S of Whites City, New Mexico",earthquake,0.7391071269,0.7234472668000002,0.1,29,reviewed,tx,tx
2023-08-16T00:01:59.300Z,31.68130116,-104.380696,6.131567383,2.7,ml,41,68,0.03854591877,0.2,tx,tx2023pyth,2023-09-13T23:23:17.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7076519449,0.6981886639,0,7,reviewed,tx,tx
2023-08-15T22:57:39.927Z,31.68448725,-104.3855696,6.080151367,2.8,ml,24,56,0.03463297507,0.2,tx,tx2023pyre,2023-09-13T23:29:25.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7983485217,0.6991160637,0.1,19,reviewed,tx,tx
2023-08-15T08:05:30.042Z,31.99098862,-103.8767692,7.57121582,2.6,ml,21,46,0.04912521398,0.1,tx,tx2023pxnt,2023-09-24T03:26:34.040Z,"31 km SE of Malaga, New Mexico",earthquake,0.6972135407,1.294746858,0.1,43,reviewed,tx,tx
2023-08-14T21:09:30.090Z,31.68434774,-104.4071038,6.080151367,2.6,ml,39,68,0.03530717906,0.2,tx,tx2023pwsb,2023-09-04T03:38:31.040Z,"54 km S of Whites City, New Mexico",earthquake,0.8293806857,0.670588174,0,7,reviewed,tx,tx
2023-08-14T20:25:49.447Z,31.6739456,-104.5146751,5.46315918,2.9,ml,37,141,0.01300738504,0.2,tx,tx2023pwqq,2023-08-30T13:53:31.040Z,"57 km SSW of Whites City, New Mexico",earthquake,1.010214321,0.5386542196,0,7,reviewed,tx,tx
2023-08-14T12:39:48.686Z,31.68032698,-104.3893013,6.234399414,3.1,ml,38,56,0.04371647849,0.3,tx,tx2023pwbg,2023-08-28T05:54:24.040Z,"54 km S of Whites City, New Mexico",earthquake,0.9370848817,0.8617666406,0.1,18,reviewed,tx,tx
2023-08-14T12:04:20.133Z,31.68399314,-104.390949,6.234399414,2.7,ml,54,65,0.04474047983,0.2,tx,tx2023pwac,2023-08-28T05:45:58.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7051577565,0.8263257374000001,0.1,32,reviewed,tx,tx
2023-08-14T03:17:08.099Z,31.66878216,-104.5291563,5.565991211000001,2.9,ml,49,148,0.02420096638,0.2,tx,tx2023pvis,2023-10-17T22:31:22.040Z,"58 km SSW of Whites City, New Mexico",earthquake,1.568789441,0.5604393172,0.1,30,reviewed,tx,tx
2023-08-13T05:58:30.422Z,31.6742125,-104.41078,7.005639647999999,2.5,ml,19,56,0.01425866572,0.2,tx,tx2023ptsn,2023-09-05T10:00:51.040Z,"55 km S of Whites City, New Mexico",earthquake,1.114231229,0.9664764945999998,0.1,24,reviewed,tx,tx
2023-08-13T05:46:42.444Z,31.66962393,-104.4096615,7.725463867,2.5,ml,20,57,0.01749247402,0.1,tx,tx2023ptsd,2023-09-22T06:24:25.040Z,"56 km S of Whites City, New Mexico",earthquake,0.966145294,0.992283999,0.1,28,reviewed,tx,tx
2023-08-13T02:00:14.354Z,31.67972375,-104.4113687,6.337231444999999,3.3,ml,31,56,0.02942028821,0.1,tx,tx2023ptkr,2023-09-20T00:20:03.040Z,"55 km S of Whites City, New Mexico",earthquake,0.7642683373,0.7041985359,0.1,41,reviewed,tx,tx
2023-08-12T11:03:45.021Z,31.73062341,-103.9615245,7.159887695,2.7,ml,21,39,0.01524615123,0.1,tx,tx2023pshd,2023-10-17T22:01:31.040Z,"34 km W of Mentone, Texas",earthquake,0.8675677047,1.018662831,0.1,39,reviewed,tx,tx
2023-08-10T05:57:30.945Z,32.3356,-104.6141,5,2.6,ml,19,248,0.627,0.53,us,us6000kz0l,2023-10-17T22:01:29.040Z,"28 km NW of Whites City, New Mexico",earthquake,2.2,1.974,0.062,48,reviewed,us,us
2023-08-09T09:09:03.150Z,31.67605077,-104.4107968,6.080151367,2.6,ml,38,66,0.01355995494,0.3,tx,tx2023pmqu,2023-10-17T22:01:28.040Z,"55 km S of Whites City, New Mexico",earthquake,1.185198745,0.9463248314,0.1,21,reviewed,tx,tx
2023-08-09T04:25:11.513Z,31.67839805,-104.4032812,5.46315918,2.8,ml,15,56,0.01937485869,0.2,tx,tx2023pmhk,2023-10-17T22:01:28.040Z,"western Texas",earthquake,0.8751310679999998,0.9012338478,0.1,25,reviewed,tx,tx
2023-08-08T22:34:51.029Z,31.67836631,-104.4081261,6.851391602,3.6,ml,45,69,0.01527432582,0.2,tx,tx2023plvw,2023-10-17T22:01:28.040Z,"55 km S of Whites City, New Mexico",earthquake,0.8735812779,0.9449143938,0.1,31,reviewed,tx,tx
2023-08-08T18:48:51.775Z,31.61175964,-104.3669041,6.774267578,2.5,ml,20,84,0.07117974095,0.2,tx,tx2023plok,2023-10-17T22:01:28.040Z,"62 km S of Whites City, New Mexico",earthquake,1.551448325,1.924202717,0.1,26,reviewed,tx,tx
2023-08-08T17:38:27.284Z,31.6675007,-104.4179856,7.185595703,2.8,ml,19,57,0.01448783752,0.2,tx,tx2023plmd,2023-10-17T22:01:28.040Z,"56 km S of Whites City, New Mexico",earthquake,1.595780446,1.170936116,0.1,33,reviewed,tx,tx
2023-08-08T15:55:19.467Z,31.6521,-104.3933,5,2.7,ml,32,66,0.033,0.37,us,us6000kynp,2023-10-17T22:01:28.040Z,"58 km S of Whites City, New Mexico",earthquake,1.24,1.66,0.056,62,reviewed,us,us
2023-08-08T15:42:09.802Z,31.67284797,-104.4086142,5.925903319999999,2.9,ml,13,77,0.01651815146,0.1,tx,tx2023plig,2023-10-17T22:01:28.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9031126358,0.6874617423,0.1,31,reviewed,tx,tx
2023-08-08T13:59:12.834Z,31.67842261,-104.399513,6.182983398,2.5,ml,35,69,0.02257162134,0.2,tx,tx2023plew,2023-10-17T22:01:28.040Z,"55 km S of Whites City, New Mexico",earthquake,0.6895906293,0.6255012093,0,6,reviewed,tx,tx
2023-08-08T13:39:24.626Z,31.67653511,-104.4070328,6.131567383,2.5,ml,35,69,0.01651937909,0.2,tx,tx2023plef,2023-10-17T22:01:28.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9977788776,0.8354296793,0,6,reviewed,tx,tx
2023-08-08T05:25:16.948Z,31.62247095,-104.5146863,6.74855957,2.9,ml,26,145,0.04770784798,0.1,tx,tx2023pknx,2023-10-17T22:01:27.040Z,"62 km SSW of Whites City, New Mexico",earthquake,1.3674486889999997,0.8917637118,0,6,reviewed,tx,tx
2023-08-08T04:05:20.631Z,31.66922076,-104.401045,6.182983398,2.8,ml,31,69,0.02391862559,0.2,tx,tx2023pklj,2023-10-17T22:01:27.040Z,"56 km S of Whites City, New Mexico",earthquake,0.8526287022,0.7398269473,0.1,7,reviewed,tx,tx
2023-08-08T04:03:09.757Z,31.67702989,-104.4016538,6.131567383,3.2,ml,37,65,0.03325750827,0.3,tx,tx2023pklf,2023-10-17T22:01:27.040Z,"55 km S of Whites City, New Mexico",earthquake,1.064519897,0.863895809,0.1,19,reviewed,tx,tx
2023-08-07T15:29:08.426Z,31.6770474,-104.3989623,7.10847168,3.3,ml,57,65,0.03508440058,0.3,tx,tx2023pjmi,2023-10-17T22:01:27.040Z,"55 km S of Whites City, New Mexico",earthquake,0.7818015831,0.8677959523,0.1,28,reviewed,tx,tx
2023-08-07T13:09:23.368Z,31.67889267,-104.3979022,6.74855957,3,ml,39,69,0.03692282672,0.2,tx,tx2023pjhr,2023-10-17T22:01:27.040Z,"55 km S of Whites City, New Mexico",earthquake,0.7903813915,0.7785536267,0.1,20,reviewed,tx,tx
2023-08-07T03:41:50.543Z,31.69736828,-104.1277627,6.388647461,3.1,ml,21,57,0.05757956328,0.2,tx,tx2023pioz,2023-10-17T22:01:26.040Z,"",earthquake,0.5331010356,0.7447886131,0.1,11,reviewed,tx,tx
2023-08-04T17:49:19.444Z,31.68076923,-104.391997,6.131567383,3.4,ml,22,56,0.04207819746,0.2,tx,tx2023peel,2023-10-07T21:38:58.040Z,"",earthquake,0.7986171719,0.7301357389,0.1,11,reviewed,tx,tx
2023-08-04T16:19:22.638Z,31.68906913,-104.3877638,7.159887695,2.7,ml,46,67,0.05008189242,0.2,tx,tx2023pebl,2023-10-07T21:38:58.040Z,"",earthquake,0.6904286027999998,0.9251683899,0,7,reviewed,tx,tx
2023-08-01T08:40:08.898Z,31.56591324,-104.0145852,6.851391602,2.6,ml,26,57,0.04582522131,0.2,tx,tx2023oxzw,2023-10-07T21:38:55.040Z,"34 km NW of Toyah, Texas",earthquake,1.009726198,1.003449655,0.1,6,reviewed,tx,tx
2023-07-31T21:07:29.071Z,31.6763739,-104.4312567,6.234399414,2.6,ml,17,54,0.006026507768,0.1,tx,tx2023oxcz,2023-10-07T21:38:55.040Z,"55 km S of Whites City, New Mexico",earthquake,0.8972550894999999,0.556445544,0.1,28,reviewed,tx,tx
2023-07-31T09:32:55.128Z,31.67564065,-104.4032563,6.542895508,3.3,ml,15,56,0.03132150872,0.2,tx,tx2023owgb,2023-10-07T21:38:55.040Z,"55 km S of Whites City, New Mexico",earthquake,1.254562871,1.308402012,0.2,10,reviewed,tx,tx
2023-07-28T18:20:53.470Z,31.61517544,-103.9895401,8.39387207,2.5,ml,13,68,0.02451322626,0.2,tx,tx2023orkz,2023-09-30T21:36:32.040Z,"38 km NNW of Toyah, Texas",earthquake,0.971158629,0.9355015316,0.2,18,reviewed,tx,tx
2023-07-27T07:42:07.430Z,31.56759707,-104.0565342,7.468383789,2.5,ml,32,54,0.01941537205,0.3,tx,tx2023oouk,2023-09-30T21:36:32.040Z,"37 km NW of Toyah, Texas",earthquake,0.7456616087,0.7067497273,0.2,23,reviewed,tx,tx
2023-07-26T11:06:13.156Z,31.59886894,-104.5055696,6.157275391,2.7,ml,11,144,0.06997037284,0.1,tx,tx2023onfp,2023-09-30T21:36:31.040Z,"65 km S of Whites City, New Mexico",earthquake,2.224551142,1.650774526,0.1,6,reviewed,tx,tx
2023-07-25T23:15:32.035Z,32.2903,-103.2817,2.006,3.1,mb_lg,16,192,0.298,0.24,us,us6000kvju,2023-09-30T21:36:31.040Z,"19 km SW of Eunice, New Mexico",earthquake,2.47,7.883,0.05,107,reviewed,us,us
2023-07-23T11:29:43.301Z,31.732936,-104.5540647,5.46315918,2.7,ml,40,151,0.02620103963,0.1,tx,tx2023ohtw,2023-09-30T21:36:38.040Z,"51 km SSW of Whites City, New Mexico",earthquake,1.599624648,0.8513905061,0.2,37,reviewed,tx,tx
2023-07-22T09:38:54.357Z,31.66508308,-104.3652124,6.157275391,2.7,ml,24,69,0.05766007815,0.1,tx,tx2023ofus,2023-09-28T21:34:08.040Z,"56 km S of Whites City, New Mexico",earthquake,1.037668702,1.573004327,0,7,reviewed,tx,tx
2023-07-22T09:24:21.998Z,31.93450928,-102.3464891,7.801066081,3.5,ml,19,61,0.02774057982,0.1,tx,tx2023ofue,2023-09-28T21:34:08.040Z,"10 km SSE of Gardendale, Texas",earthquake,0.6832292661,0.5709666219000001,0.2,29,reviewed,tx,tx
2023-07-22T07:26:41.762Z,31.68052088,-104.4296804,5.668823242,2.7,ml,16,74,0.02444466264,0.2,tx,tx2023ofqj,2023-09-28T21:34:07.040Z,"55 km S of Whites City, New Mexico",earthquake,1.054525266,1.061622298,0.1,7,reviewed,tx,tx
2023-07-22T04:14:44.508Z,31.67731546,-104.4106737,6.118713379,2.6,ml,29,69,0.01331926772,0.2,tx,tx2023ofkb,2023-09-28T21:34:07.040Z,"western Texas",earthquake,0.6503709075,0.4210343329,0.1,20,reviewed,tx,tx
2023-07-21T21:29:26.742Z,31.96929932,-102.3121904,7.947794596,2.6,ml,23,69,0.03490927551,0.1,tx,tx2023oewq,2023-09-28T21:34:05.040Z,"8 km SE of Gardendale, Texas",earthquake,0.4802049816,0.5003868761,0.2,19,reviewed,tx,tx
2023-07-21T01:15:41.456Z,31.67461299,-104.4861502,4.743334961,2.5,ml,30,76,0.01384276948,0.2,tx,tx2023odip,2023-09-28T21:34:01.040Z,"56 km S of Whites City, New Mexico",earthquake,0.9075309443,0.5453025192,0.2,18,reviewed,tx,tx
2023-07-17T23:15:02.962Z,31.65901808,-104.2626257,6.440063477,2.6,ml,16,66,0.01275151432,0.1,tx,tx2023nxsd,2023-09-28T21:33:44.040Z,"58 km S of Whites City, New Mexico",earthquake,1.286793744,0.9384403095,0.1,6,reviewed,tx,tx
2023-07-17T23:13:03.654Z,31.65396568,-104.2620494,6.74855957,2.9,ml,15,65,0.01783060009,0.2,tx,tx2023nxsb,2023-09-28T21:33:40.040Z,"58 km NW of Toyah, Texas",earthquake,1.08331934,0.8355399899,0.1,33,reviewed,tx,tx
2023-07-17T21:25:27.635Z,31.65262315,-104.476244,5.925903319999999,3.2,ml,19,101,0.02633223109,0.2,tx,tx2023nxon,2023-09-28T21:33:40.040Z,"58 km S of Whites City, New Mexico",earthquake,1.35176467,0.6895326878,0,6,reviewed,tx,tx
2023-07-16T21:16:09.611Z,31.67426702,-104.2027177,6.465771484,2.7,ml,21,62,0.05307737314,0.1,tx,tx2023nvsr,2023-09-28T21:33:32.040Z,"55 km NW of Toyah, Texas",earthquake,0.8151359752000001,0.9358276182000002,0.1,7,reviewed,tx,tx
2023-07-16T07:45:37.759Z,31.61231595,-103.9856267,7.712609863,3,ml,23,41,0.0144111784,0.1,tx,tx2023nurz,2023-09-28T21:33:25.040Z,"37 km NNW of Toyah, Texas",earthquake,0.455394047,0.4313273195999999,0.2,18,reviewed,tx,tx
2023-07-16T02:04:52.963Z,31.61279927,-103.9783664,7.352697754,2.7,ml,20,53,0.008394185965,0.1,tx,tx2023nugs,2023-09-28T21:33:23.040Z,"37 km WSW of Mentone, Texas",earthquake,0.3813872616999999,0.3529011877,0.1,10,reviewed,tx,tx
2023-07-16T01:56:55.946Z,31.60969925,-103.9776801,7.416967772999999,2.5,ml,14,57,0.03565474927,0.1,tx,tx2023nugl,2023-09-28T21:33:48.040Z,"37 km NNW of Toyah, Texas",earthquake,0.5623988258,0.6988402164,0.1,21,reviewed,tx,tx
2023-07-16T01:51:55.916Z,31.61211251,-103.9775564,7.069909668,2.9,ml,21,56,0.0075690015,0.1,tx,tx2023nugi,2023-09-28T21:33:23.040Z,"37 km WSW of Mentone, Texas",earthquake,0.4077112422,0.3762596451,0.1,26,reviewed,tx,tx
2023-07-16T01:20:19.790Z,31.61141964,-103.9786292,7.326989746,2.5,ml,18,47,0.008381841742,0.1,tx,tx2023nufh,2023-09-28T21:33:22.040Z,"37 km NNW of Toyah, Texas",earthquake,0.450240962,0.5725808524,0.1,29,reviewed,tx,tx
2023-07-15T23:32:22.403Z,31.73033869,-104.5330293,4.126342773,2.8,ml,41,149,0.01249219244,0.2,tx,tx2023nubr,2023-09-16T19:16:18.040Z,"51 km SSW of Whites City, New Mexico",earthquake,1.001395227,0.4837538593,0.1,25,reviewed,tx,tx
2023-07-15T11:30:59.945Z,31.6757,-104.2817,5,2.7,ml,21,70,0.187,0.47,us,us7000kfys,2023-09-16T19:16:17.040Z,"56 km S of Whites City, New Mexico",earthquake,1.09,1.682,0.07,39,reviewed,us,us
2023-07-15T08:53:47.637Z,31.65962566,-104.3923465,5.977319336,3,ml,29,67,0.03400901951,0.2,tx,tx2023nsys,2023-09-16T19:16:17.040Z,"57 km S of Whites City, New Mexico",earthquake,0.8547987817000001,0.9791541768,0,7,reviewed,tx,tx
2023-07-14T19:41:53.574Z,31.65066001,-104.4277872,5.668823242,2.6,ml,14,77,0.006624441626,0.1,tx,tx2023nryo,2023-09-16T19:16:15.040Z,"58 km S of Whites City, New Mexico",earthquake,1.159572913,0.7133741216,0.1,23,reviewed,tx,tx
2023-07-13T15:01:19.806Z,31.5991381,-104.1997798,6.131567383,2.9,ml,18,68,0.09139337834,0.1,tx,tx2023nptv,2023-09-16T19:16:13.040Z,"49 km NW of Toyah, Texas",earthquake,0.7115811253999998,1.157773397,0.3,15,reviewed,tx,tx
2023-07-12T15:02:39.764Z,31.55997914,-104.0939955,6.118713379,3.8,ml,26,63,0.03080808351,0.1,tx,tx2023nnyj,2023-09-16T19:16:11.040Z,"39 km NW of Toyah, Texas",earthquake,0.5205406364,0.3517246045,0.2,19,reviewed,tx,tx
2023-07-12T11:37:12.819Z,32.43530273,-102.0774581,9.29280599,2.6,ml,17,58,0.08549172173,0.2,tx,tx2023nnrp,2023-09-16T19:16:11.040Z,"34 km SSW of Los Ybanez, Texas",earthquake,1.844168523,2.16581922,0.1,7,reviewed,tx,tx
2023-07-12T08:17:29.403Z,31.68425588,-104.1563514,6.350085449,2.7,ml,51,52,0.07308671837,0.2,tx,tx2023nnkz,2023-09-16T19:16:11.040Z,"western Texas",earthquake,0.4731136772,0.5803582962,0,7,reviewed,tx,tx
2023-07-07T17:41:15.414Z,31.65602843,-104.3040461,7.93112793,3.3,ml,60,58,0.03684039873,0.3,tx,tx2023nfac,2023-09-09T21:54:56.040Z,"58 km S of Whites City, New Mexico",earthquake,0.6731961287,0.7038226716,0.1,31,reviewed,tx,tx
2023-07-07T01:00:33.856Z,31.64285905,-104.2759575,6.491479492,2.5,ml,14,60,0.03029437173,0.1,tx,tx2023ndtb,2023-09-09T21:54:53.040Z,"58 km NW of Toyah, Texas",earthquake,0.9380660909000001,0.9826768572,0.1,29,reviewed,tx,tx
2023-07-06T13:30:11.878Z,31.59576416,-104.5244617,8.681437174,2.5,ml,29,83,0.07561981443,0.2,tx,tx2023ncwh,2023-09-09T21:54:52.040Z,"65 km SSW of Whites City, New Mexico",earthquake,1.353267457,1.042920694,0.1,14,reviewed,tx,tx
2023-07-06T02:45:14.665Z,31.60246617,-104.5163644,5.334619141,2.6,ml,18,149,0.06756919978,0.1,tx,tx2023ncba,2023-09-09T21:54:50.040Z,"64 km SSW of Whites City, New Mexico",earthquake,2.084015826,2.13523213,0,6,reviewed,tx,tx
2023-07-05T17:37:42.746Z,31.68714375,-104.1530049,8.496704102000002,2.7,ml,46,51,0.07003078887,0.2,tx,tx2023nbiz,2023-09-09T21:54:49.040Z,"52 km W of Mentone, Texas",earthquake,0.616116777,0.7636630871,0.1,25,reviewed,tx,tx
2023-07-02T22:45:33.332Z,31.52915022,-104.0133316,8.650952148,2.7,ml,62,57,0.03523842304,0.3,tx,tx2023mwgr,2023-09-09T21:54:38.040Z,"31 km NW of Toyah, Texas",earthquake,0.7792670400000001,0.714319189,0.1,27,reviewed,tx,tx
2023-07-02T10:20:07.491Z,31.6539832,-104.2588203,6.131567383,2.8,ml,18,59,0.01839211652,0.1,tx,tx2023mvia,2023-09-09T21:54:36.040Z,"58 km NW of Toyah, Texas",earthquake,0.7343068507,1.138905494,0.1,25,reviewed,tx,tx
2023-07-02T10:03:13.446Z,31.505,-104.5154,5,2.7,ml,26,81,0.164,0.45,us,us6000kplf,2023-09-09T21:54:36.040Z,"western Texas",earthquake,2.7,1.939,0.105,56,reviewed,us,us
2023-07-01T03:11:19.867Z,32.44354248,-102.1214034,7.898885091,2.5,ml,18,88,0.0623816305,0.1,tx,tx2023msyj,2023-09-08T14:18:31.040Z,"36 km SSW of Los Ybanez, Texas",earthquake,0.7903591792999999,1.842482767,0.1,31,reviewed,tx,tx
2023-06-29T19:01:19.761Z,31.61264861,-103.9892595,6.671435547,2.5,ml,11,57,0.02534462064,0.1,tx,tx2023mqms,2023-09-08T14:18:28.040Z,"37 km NNW of Toyah, Texas",earthquake,0.988462353,1.821767884,0.1,7,reviewed,tx,tx
2023-06-29T15:28:24.207Z,32.44171143,-102.1192597,7.849975586,2.5,ml,21,72,0.0620641217,0.1,tx,tx2023mqfs,2023-09-08T14:18:28.040Z,"36 km SSW of Los Ybanez, Texas",earthquake,0.625977833,1.1265869790000003,0.1,10,reviewed,tx,tx
2023-06-25T12:50:29.257Z,31.63145153,-104.4136184,7.828295898,2.6,ml,44,86,0.02934402739,0.2,tx,tx2023misl,2023-09-08T14:18:40.040Z,"60 km S of Whites City, New Mexico",earthquake,1.004696464,1.060919333,0.1,28,reviewed,tx,tx
2023-06-24T20:26:49.262Z,31.68618975,-104.1605363,6.131567383,2.9,ml,35,54,0.07152756709,0.2,tx,tx2023mhma,2023-08-26T20:54:28.040Z,"53 km W of Mentone, Texas",earthquake,0.4936503593,0.5882881292999999,0.2,25,reviewed,tx,tx
2023-06-20T20:52:08.478Z,31.52480915,-104.1740107,6.285815430000001,2.7,ml,20,74,0.06748735529,0.2,tx,tx2023maev,2023-08-26T20:54:24.040Z,"43 km WNW of Toyah, Texas",earthquake,0.8638506917999998,1.230297517,0.2,15,reviewed,tx,tx
2023-06-20T18:02:29.504Z,31.6605552,-104.3907401,6.131567383,2.8,ml,24,63,0.03547429267,0.2,tx,tx2023lzzf,2023-08-26T20:54:24.040Z,"57 km S of Whites City, New Mexico",earthquake,1.099226332,0.8342684432000002,0.1,17,reviewed,tx,tx
2023-06-20T00:22:44.773Z,31.69871365,-104.1353093,6.697143555000001,2.6,ml,17,80,0.05965991733,0.1,tx,tx2023lyqh,2023-08-26T20:54:24.040Z,"50 km W of Mentone, Texas",earthquake,0.6530358853,0.767550477,0.2,13,reviewed,tx,tx
2023-06-19T22:11:59.042Z,31.52088334,-104.0116792,7.982543944999999,2.5,ml,18,62,0.03880583555,0.1,tx,tx2023lyly,2023-08-26T20:54:25.040Z,"30 km NW of Toyah, Texas",earthquake,0.8380003581999999,0.7447314408999999,0.2,14,reviewed,tx,tx
2023-06-19T22:10:39.781Z,31.51785509,-104.0232191,7.596923828000001,2.9,ml,17,62,0.1595969977,0.2,tx,tx2023lylx,2023-08-26T20:54:24.040Z,"31 km NW of Toyah, Texas",earthquake,1.003006138,1.927077115,0.2,8,reviewed,tx,tx
2023-06-19T17:49:26.080Z,31.67315405,-104.1954427,6.388647461,2.8,ml,32,58,0.0592327243,0.2,tx,tx2023lydg,2023-08-26T20:54:25.040Z,"55 km NW of Toyah, Texas",earthquake,0.857117077,1.086137963,0.1,17,reviewed,tx,tx
2023-06-19T06:36:14.206Z,31.61110897,-103.9680033,8.445288086,2.6,ml,15,55,0.04332696795,0.1,tx,tx2023lxhc,2023-08-26T20:54:23.040Z,"36 km WSW of Mentone, Texas",earthquake,0.6415540866,1.172739978,0.2,11,reviewed,tx,tx
2023-06-19T04:18:34.768Z,31.65236115,-104.3024022,7.468383789,2.9,ml,16,68,0.03733317069,0.3,tx,tx2023lxco,2023-08-26T20:54:23.040Z,"58 km S of Whites City, New Mexico",earthquake,1.301413769,1.051227131,0.2,12,reviewed,tx,tx
2023-06-19T02:23:39.432Z,31.65514942,-104.2970423,6.182983398,2.6,ml,20,68,0.03197709509,0.2,tx,tx2023lwyt,2023-08-26T20:54:23.040Z,"58 km S of Whites City, New Mexico",earthquake,0.8537076046,1.233858249,0.1,15,reviewed,tx,tx
2023-06-16T18:02:05.481Z,31.61140473,-103.9832018,8.869470215,3,ml,44,57,0.03065471214,0.1,tx,tx2023lsrf,2023-08-21T04:19:12.040Z,"37 km NNW of Toyah, Texas",earthquake,0.4272660272,0.5088752827,0.1,24,reviewed,tx,tx
2023-06-16T06:26:43.932Z,31.61291461,-103.9782325,6.697143555000001,2.5,ml,15,56,0.03441551944,0.1,tx,tx2023lruh,2023-08-21T04:19:04.040Z,"37 km WSW of Mentone, Texas",earthquake,0.8369653871,1.188085732,0,7,reviewed,tx,tx
2023-06-15T23:27:50.106Z,31.94501103,-103.3461734,7.905419922,2.5,ml,12,88,0.03069787557,0.1,tx,tx2023lrgm,2023-08-21T04:19:02.040Z,"23 km SW of Jal, New Mexico",earthquake,1.942424365,1.611542561,0.1,15,reviewed,tx,tx
2023-06-14T19:01:00.942Z,31.95696747,-103.3504654,7.288427734,2.9,ml,27,78,0.03151553527,0.2,tx,tx2023lpcd,2023-08-21T04:18:55.040Z,"22 km SW of Jal, New Mexico",earthquake,1.346907562,1.113995601,0.1,14,reviewed,tx,tx
2023-06-14T03:46:25.421Z,31.56102374,-104.0914476,5.720239258,3.2,ml,13,76,0.0286030539,0.1,tx,tx2023lnxz,2023-08-21T04:18:52.040Z,"39 km NW of Toyah, Texas",earthquake,0.8277786453,0.8098128048,0.1,15,reviewed,tx,tx
2023-06-13T02:30:07.409Z,31.69053346,-104.2978606,6.954223633,2.9,ml,18,57,0.03389793199,0.1,tx,tx2023llzz,2023-08-21T04:18:46.040Z,"54 km S of Whites City, New Mexico",earthquake,0.7582228022,0.7777459895,0.1,22,reviewed,tx,tx
2023-06-12T18:25:25.068Z,31.69562857,-104.2909012,7.674047852000001,2.9,ml,41,76,0.03271881889,0.2,tx,tx2023lljz,2023-08-21T04:18:45.040Z,"western Texas",earthquake,0.6753751229000001,0.6599937298,0.2,22,reviewed,tx,tx
2023-06-10T01:12:05.284Z,31.72295133,-104.4074551,6.131567383,2.6,ml,34,54,0.0176803046,0.2,tx,tx2023lgkw,2023-08-12T17:15:14.040Z,"50 km S of Whites City, New Mexico",earthquake,0.9331100543,0.7985810811,0.1,19,reviewed,tx,tx
2023-06-09T15:36:10.453Z,31.49183669,-104.037328,6.285815430000001,2.7,ml,18,67,0.04543802428,0.2,tx,tx2023lfrx,2023-08-12T17:15:13.040Z,"30 km NW of Toyah, Texas",earthquake,1.217140331,1.012528885,0.1,28,reviewed,tx,tx
2023-06-08T01:03:27.878Z,32.4148,-102.1104,1.9,2.6,mb_lg,22,75,0.288,0.27,us,us7000k71f,2023-08-12T17:15:08.040Z,"38 km SSW of Los Ybanez, Texas",earthquake,1.27,5.566,0.076,67,reviewed,us,us
2023-06-07T10:55:48.024Z,31.95073992,-103.3367116,6.902807617,2.7,ml,13,83,0.03978515698,0.1,tx,tx2023lbro,2023-08-12T17:15:07.040Z,"22 km SW of Jal, New Mexico",earthquake,0.9224402647,0.7743648219,0.2,12,reviewed,tx,tx
2023-06-06T03:12:24.373Z,31.60791378,-103.9609962,6.440063477,2.9,ml,16,60,0.09642326847,0.2,tx,tx2023kzgv,2023-08-12T17:15:04.040Z,"35 km WSW of Mentone, Texas",earthquake,1.226890348,2.066176464,0.1,7,reviewed,tx,tx
2023-06-05T22:38:48.400Z,32.5122,-104.4348,5,3.1,ml,40,77,0.531,0.36,us,us7000k6j1,2023-08-12T17:15:04.040Z,"New Mexico",earthquake,2.9,1.954,0.085,18,reviewed,us,us
2023-06-03T18:48:13.660Z,31.6708374,-104.5416111,6.773966471,2.5,ml,23,170,0.03485080839,0.1,tx,tx2023kuzf,2023-08-05T22:07:55.040Z,"58 km SSW of Whites City, New Mexico",earthquake,0.9542901024,0.5604382417,0.1,19,reviewed,tx,tx
2023-06-03T10:49:40.586Z,31.73698065,-104.1075344,7.468383789,2.6,ml,17,38,0.04114320512,0.1,tx,tx2023kujk,2023-08-05T22:07:52.040Z,"48 km W of Mentone, Texas",earthquake,0.5659862527,0.7955167968,0.1,18,reviewed,tx,tx
